#1:k1	2:k2	3:kx	4:ky	5:erg1	6:erg2	7:...
5.58505	4.75999	4.75999	-9.19725	-2.36464	-0.13242	2.49706
5.58505	4.82346	4.82346	-9.23389	-2.38982	-0.242564	2.63238
5.58505	4.88692	4.88692	-9.27053	-2.41519	-0.356588	2.77178
5.58505	4.95039	4.95039	-9.30717	-2.4407	-0.47359	2.91429
5.58505	5.01385	5.01385	-9.34381	-2.46627	-0.592745	3.05901
5.58505	5.07732	5.07732	-9.38046	-2.49183	-0.713286	3.20511
5.58505	5.14079	5.14079	-9.4171	-2.51731	-0.834491	3.3518
5.58505	5.20425	5.20425	-9.45374	-2.54267	-0.955673	3.49834
5.58505	5.26772	5.26772	-9.49038	-2.56784	-1.07618	3.64401
5.58505	5.33119	5.33119	-9.52703	-2.59276	-1.19537	3.78813
5.58505	5.39465	5.39465	-9.56367	-2.6174	-1.31263	3.93003
5.58505	5.45812	5.45812	-9.60031	-2.6417	-1.42737	4.06907
5.58505	5.52159	5.52159	-9.63695	-2.66565	-1.53901	4.20466
5.58505	5.58505	5.58505	-9.6736	-2.6892	-1.64699	4.33619
5.58505	5.64852	5.64852	-9.71024	-2.71235	-1.75076	4.46311
5.58505	5.71199	5.71199	-9.74688	-2.73508	-1.84979	4.58487
5.58505	5.77545	5.77545	-9.78352	-2.75739	-1.94357	4.70096
5.58505	5.83892	5.83892	-9.82017	-2.77928	-2.03162	4.81089
5.58505	5.90239	5.90239	-9.85681	-2.80073	-2.11348	4.91421
5.58505	5.96585	5.96585	-9.89345	-2.82173	-2.18875	5.01049
5.58505	6.02932	6.02932	-9.93009	-2.84222	-2.25709	5.09932
5.58505	6.09279	6.09279	-9.96674	-2.8621	-2.31824	5.18034
5.58505	6.15625	6.15625	-10.0034	-2.8812	-2.37202	5.25322
5.58505	6.21972	6.21972	-10.04	-2.89925	-2.41841	5.31766
5.58505	6.28319	6.28319	-10.0767	-2.91591	-2.45748	5.37338

5.64852	0	0	-6.52235	-2.95744	-2.51546	5.47291
5.64852	0.0634665	0.0634665	-6.55899	-2.97139	-2.54427	5.51566
5.64852	0.126933	0.126933	-6.59563	-2.98273	-2.56637	5.5491
5.64852	0.1904	0.1904	-6.63228	-2.99112	-2.58197	5.57308
5.64852	0.253866	0.253866	-6.66892	-2.99627	-2.59124	5.58751
5.64852	0.317333	0.317333	-6.70556	-2.99801	-2.59432	5.59233
5.64852	0.380799	0.380799	-6.7422	-2.99627	-2.59124	5.58751
5.64852	0.444266	0.444266	-6.77885	-2.99112	-2.58197	5.57308
5.64852	0.507732	0.507732	-6.81549	-2.98273	-2.56637	5.5491
5.64852	0.571199	0.571199	-6.85213	-2.97139	-2.54427	5.51566
5.64852	0.634665	0.634665	-6.88877	-2.95744	-2.51546	5.47291
5.64852	0.698132	0.698132	-6.92542	-2.94127	-2.47974	5.421
5.64852	0.761598	0.761598	-6.96206	-2.92323	-2.43694	5.36017
5.64852	0.825065	0.825065	-6.9987	-2.90365	-2.387	5.29065
5.64852	0.888531	0.888531	-7.03534	-2.88281	-2.32992	5.21273
5.64852	0.951998	0.951998	-7.07199	-2.8609	-2.26584	5.12674
5.64852	1.01546	1.01546	-7.10863	-2.83806	-2.19496	5.03302
5.64852	1.07893	1.07893	-7.14527	-2.81438	-2.11757	4.93196
5.64852	1.1424	1.1424	-7.18191	-2.78993	-2.03404	4.82397
5.64852	1.20586	1.20586	-7.21856	-2.76476	-1.94476	4.70951
5.64852	1.26933	1.26933	-7.2552	-2.73888	-1.85017	4.58906
5.64852	1.3328	1.3328	-7.29184	-2.71235	-1.75076	4.46311
5.64852	1.39626	1.39626	-7.32848	-2.68519	-1.64701	4.33219
5.64852	1.45973	1.45973	-7.36512	-2.65744	-1.53943	4.19687
5.64852	1.5232	1.5232	-7.40177	-2.62915	-1.42856	4.05771
5.64852	1.58666	1.58666	-7.43841	-2.60038	-1.31494	3.91532
5.64852	1.65013	1.65013	-7.47505	-2.57119	-1.19914	3.77033
5.64852	1.7136	1.7136	-7.51169	-2.54164	-1.08173	3.62337
5.64852	1.77706	1.77706	-7.54834	-2.5118	-0.963318	3.47512
5.64852	1.84053	1.84053	-7.58498	-2.48176	-0.844509	3.32627
5.64852	1.904	1.904	-7.62162	-2.45159	-0.725944	3.17753
5.64852	1.96746	1.96746	-7.65826	-2.42138	-0.608286	3.02966
5.64852	2.03093	2.03093	-7.69491	-2.3912	-0.492233	2.88344
5.64852	2.0944	2.0944	-7.73155	-2.36116	-0.378521	2.73968
5.64852	2.15786	2.15786	-7.76819	-2.33133	-0.267938	2.59927
5.64852	2.22133	2.22133	-7.80483	-2.30182	-0.161341	2.46316
5.64852	2.28479	2.28479	-7.84148	-2.27271	-0.0596701	2.33238
5.64852	2.34826	2.34826	-7.87812	-2.2441	0.0360261	2.20807
5.64852	2.41173	2.41173	-7.91476	-2.21608	0.124571	2.09151
5.64852	2.47519	2.47519	-7.9514	-2.18876	0.204644	1.98412
5.64852	2.53866	2.53866	-7.98805	-2.16224	0.2748	1.88744
5.64852	2.60213	2.60213	-8.02469	-2.13663	0.333537	1.80309
5.64852	2.66559	2.66559	-8.06133	-2.11203	0.37947	1.73256
5.64852	2.72906	2.72906	-8.09797	-2.08857	0.411629	1.67694
5.64852	2.79253	2.79253	-8.13462	-2.06636	0.429834	1.63653
5.64852	2.85599	2.85599	-8.17126	-2.04553	0.43498	1.61055
5.64852	2.91946	2.91946	-8.2079	-2.02623	0.429057	1.59717
5.64852	2.98293	2.98293	-8.24454	-2.00857	0.414826	1.59374
5.64852	3.04639	3.04639	-8.28118	-1.99271	0.395336	1.59737
5.64852	3.10986	3.10986	-8.31783	-1.97878	0.373489	1.60529
5.64852	3.17333	3.17333	-8.35447	-1.96693	0.351783	1.61514
5.64852	3.23679	3.23679	-8.39111	-1.95727	0.33222	1.62505
5.64852	3.30026	3.30026	-8.42775	-1.94992	0.316316	1.6336
5.64852	3.36373	3.36373	-8.4644	-1.94496	0.305145	1.63982
5.64852	3.42719	3.42719	-8.50104	-1.94247	0.299393	1.64308
5.64852	3.49066	3.49066	-8.53768	-1.94247	0.299393	1.64308
5.64852	3.55413	3.55413	-8.57432	-1.94496	0.305145	1.63982
5.64852	3.61759	3.61759	-8.61097	-1.94992	0.316316	1.6336
5.64852	3.68106	3.68106	-8.64761	-1.95727	0.33222	1.62505
5.64852	3.74452	3.74452	-8.68425	-1.96693	0.351783	1.61514
5.64852	3.80799	3.80799	-8.72089	-1.97878	0.373489	1.60529
5.64852	3.87146	3.87146	-8.75754	-1.99271	0.395336	1.59737
5.64852	3.93492	3.93492	-8.79418	-2.00857	0.414826	1.59374
5.64852	3.99839	3.99839	-8.83082	-2.02623	0.429057	1.59717
5.64852	4.06186	4.06186	-8.86746	-2.04553	0.43498	1.61055
5.64852	4.12532	4.12532	-8.90411	-2.06636	0.429834	1.63653
5.64852	4.18879	4.18879	-8.94075	-2.08857	0.411629	1.67694
5.64852	4.25226	4.25226	-8.97739	-2.11203	0.37947	1.73256
5.64852	4.31572	4.31572	-9.01403	-2.13663	0.333537	1.80309
5.64852	4.37919	4.37919	-9.05068	-2.16224	0.2748	1.88744
5.64852	4.44266	4.44266	-9.08732	-2.18876	0.204644	1.98412
5.64852	4.50612	4.50612	-9.12396	-2.21608	0.124571	2.09151
5.64852	4.56959	4.56959	-9.1606	-2.2441	0.0360261	2.20807
5.64852	4.63306	4.63306	-9.19725	-2.27271	-0.0596701	2.33238
5.64852	4.69652	4.69652	-9.23389	-2.30182	-0.161341	2.46316
5.64852	4.75999	4.75999	-9.27053	-2.33133	-0.267938	2.59927
5.64852	4.82346	4.82346	-9.30717	-2.36116	-0.378521	2.73968
5.64852	4.88692	4.88692	-9.34381	-2.3912	-0.492233	2.88344
5.64852	4.95039	4.95039	-9.38046	-2.42138	-0.608286	3.02966
5.64852	5.01385	5.01385	-9.4171	-2.45159	-0.725944	3.17753
5.64852	5.07732	5.07732	-9.45374	-2.48176	-0.844509	3.32627
5.64852	5.14079	5.14079	-9.49038	-2.5118	-0.963318	3.47512
5.64852	5.20425	5.20425	-9.52703	-2.54164	-1.08173	3.62337
5.64852	5.26772	5.26772	-9.56367	-2.57119	-1.19914	3.77033
5.64852	5.33119	5.33119	-9.60031	-2.60038	-1.31494	3.91532
5.64852	5.39465	5.39465	-9.63695	-2.62915	-1.42856	4.05771
5.64852	5.45812	5.45812	-9.6736	-2.65744	-1.53943	4.19687
5.64852	5.52159	5.52159	-9.71024	-2.68519	-1.64701	4.33219
5.64852	5.58505	5.58505	-9.74688	-2.71235	-1.75076	4.46311
5.64852	5.64852	5.64852	-9.78352	-2.73888	-1.85017	4.58906
5.64852	5.71199	5.71199	-9.82017	-2.76476	-1.94476	4.70951
5.64852	5.77545	5.77545	-9.85681	-2.78993	-2.03404	4.82397
5.64852	5.83892	5.83892	-9.89345	-2.81438	-2.11757	4.93196
5.64852	5.90239	5.90239	-9.93009	-2.83806	-2.19496	5.03302
5.64852	5.96585	5.96585	-9.96674	-2.8609	-2.26584	5.12674
5.64852	6.02932	6.02932	-10.0034	-2.88281	-2.32992	5.21273
5.64852	6.09279	6.09279	-10.04	-2.90365	-2.387	5.29065
5.64852	6.15625	6.15625	-10.0767	-2.92323	-2.43694	5.36017
5.64852	6.21972	6.21972	-10.1133	-2.94127	-2.47974	5.421
5.64852	6.28319	6.28319	-10.1499	-2.95744	-2.51546	5.47291

5.71199	0	0	-6.59563	-2.99559	-2.56862	5.56421
5.71199	0.0634665	0.0634665	-6.63228	-3.0085	-2.59424	5.60274
5.71199	0.126933	0.126933	-6.66892	-3.0185	-2.61327	5.63177
5.71199	0.1904	0.1904	-6.70556	-3.02533	-2.62587	5.6512
5.71199	0.253866	0.253866	-6.7422	-3.0288	-2.63213	5.66093
5.71199	0.317333	0.317333	-6.77885	-3.0288	-2.63213	5.66093
5.71199	0.380799	0.380799	-6.81549	-3.02533	-2.62587	5.6512
5.71199	0.444266	0.444266	-6.85213	-3.0185	-2.61327	5.63177
5.71199	0.507732	0.507732	-6.88877	-3.0085	-2.59424	5.60274
5.71199	0.571199	0.571199	-6.92542	-2.99559	-2.56862	5.56421
5.71199	0.634665	0.634665	-6.96206	-2.98008	-2.53626	5.51634
5.71199	0.698132	0.698132	-6.9987	-2.96228	-2.49705	5.45934
5.71199	0.761598	0.761598	-7.03534	-2.9425	-2.45092	5.39342
5.71199	0.825065	0.825065	-7.07199	-2.92099	-2.39788	5.31886
5.71199	0.888531	0.888531	-7.10863	-2.89796	-2.33801	5.23597
5.71199	0.951998	0.951998	-7.14527	-2.87359	-2.2715	5.14508
5.71199	1.01546	1.01546	-7.18191	-2.84799	-2.19858	5.04657
5.71199	1.07893	1.07893	-7.21856	-2.82128	-2.11957	4.94085
5.71199	1.1424	1.1424	-7.2552	-2.79351	-2.03483	4.82834
5.71199	1.20586	1.20586	-7.29184	-2.76476	-1.94476	4.70951
5.71199	1.26933	1.26933	-7.32848	-2.73508	-1.84979	4.58487
5.71199	1.3328	1.3328	-7.36512	-2.70454	-1.75038	4.45492
5.71199	1.39626	1.39626	-7.40177	-2.6732	-1.64701	4.32021
5.71199	1.45973	1.45973	-7.43841	-2.64113	-1.54019	4.18132
5.71199	1.5232	1.5232	-7.47505	-2.6084	-1.43042	4.03882
5.71199	1.58666	1.58666	-7.51169	-2.5751	-1.31825	3.89334
5.71199	1.65013	1.65013	-7.54834	-2.54131	-1.2042	3.74551
5.71199	1.7136	1.7136	-7.58498	-2.50712	-1.08886	3.59599
5.71199	1.77706	1.77706	-7.62162	-2.47264	-0.972801	3.44544
5.71199	1.84053	1.84053	-7.65826	-2.43795	-0.856614	3.29457
5.71199	1.904	1.904	-7.69491	-2.40316	-0.740919	3.14408
5.71199	1.96746	1.96746	-7.73155	-2.36838	-0.626358	2.99474
5.71199	2.03093	2.03093	-7.76819	-2.33371	-0.513601	2.84731
5.71199	2.0944	2.0944	-7.80483	-2.29926	-0.403353	2.70261
5.71199	2.15786	2.15786	-7.84148	-2.26514	-0.296365	2.5615
5.71199	2.22133	2.22133	-7.87812	-2.23145	-0.193446	2.4249
5.71199	2.28479	2.28479	-7.91476	-2.19831	-0.0954772	2.29379
5.71199	2.34826	2.34826	-7.9514	-2.16584	-0.00342646	2.16926
5.71199	2.41173	2.41173	-7.98805	-2.13413	0.0816337	2.0525
5.71199	2.47519	2.47519	-8.02469	-2.10332	0.158523	1.9448
5.71199	2.53866	2.53866	-8.06133	-2.07352	0.225973	1.84755
5.71199	2.60213	2.60213	-8.09797	-2.04485	0.282698	1.76216
5.71199	2.66559	2.66559	-8.13462	-2.01744	0.327543	1.6899
5.71199	2.72906	2.72906	-8.17126	-1.99142	0.359733	1.63169
5.71199	2.79253	2.79253	-8.2079	-1.96693	0.379175	1.58776
5.71199	2.85599	2.85599	-8.24454	-1.94411	0.386691	1.55742
5.71199	2.91946	2.91946	-8.28118	-1.92311	0.384052	1.53906
5.71199	2.98293	2.98293	-8.31783	-1.90408	0.373724	1.53035
5.71199	3.04639	3.04639	-8.35447	-1.88717	0.358478	1.5287
5.71199	3.10986	3.10986	-8.39111	-1.87255	0.340994	1.53156
5.71199	3.17333	3.17333	-8.42775	-1.86035	0.323615	1.53674
5.71199	3.23679	3.23679	-8.4644	-1.85071	0.308235	1.54247
5.71199	3.30026	3.30026	-8.50104	-1.84373	0.296276	1.54745
5.71199	3.36373	3.36373	-8.53768	-1.83951	0.28872	1.55079
5.71199	3.42719	3.42719	-8.57432	-1.8381	0.286139	1.55196
5.71199	3.49066	3.49066	-8.61097	-1.83951	0.28872	1.55079
5.71199	3.55413	3.55413	-8.64761	-1.84373	0.296276	1.54745
5.71199	3.61759	3.61759	-8.68425	-1.85071	0.308235	1.54247
5.71199	3.68106	3.68106	-8.72089	-1.86035	0.323615	1.53674
5.71199	3.74452	3.74452	-8.75754	-1.87255	0.340994	1.53156
5.71199	3.80799	3.80799	-8.79418	-1.88717	0.358478	1.5287
5.71199	3.87146	3.87146	-8.83082	-1.90408	0.373724	1.53035
5.71199	3.93492	3.93492	-8.86746	-1.92311	0.384052	1.53906
5.71199	3.99839	3.99839	-8.90411	-1.94411	0.386691	1.55742
5.71199	4.06186	4.06186	-8.94075	-1.96693	0.379175	1.58776
5.71199	4.12532	4.12532	-8.97739	-1.99142	0.359733	1.63169
5.71199	4.18879	4.18879	-9.01403	-2.01744	0.327543	1.6899
5.71199	4.25226	4.25226	-9.05068	-2.04485	0.282698	1.76216
5.71199	4.31572	4.31572	-9.08732	-2.07352	0.225973	1.84755
5.71199	4.37919	4.37919	-9.12396	-2.10332	0.158523	1.9448
5.71199	4.44266	4.44266	-9.1606	-2.13413	0.0816337	2.0525
5.71199	4.50612	4.50612	-9.19725	-2.16584	-0.00342646	2.16926
5.71199	4.56959	4.56959	-9.23389	-2.19831	-0.0954772	2.29379
5.71199	4.63306	4.63306	-9.27053	-2.23145	-0.193446	2.4249
5.71199	4.69652	4.69652	-9.30717	-2.26514	-0.296365	2.5615
5.71199	4.75999	4.75999	-9.34381	-2.29926	-0.403353	2.70261
5.71199	4.82346	4.82346	-9.38046	-2.33371	-0.513601	2.84731
5.71199	4.88692	4.88692	-9.4171	-2.36838	-0.626358	2.99474
5.71199	4.95039	4.95039	-9.45374	-2.40316	-0.740919	3.14408
5.71199	5.01385	5.01385	-9.49038	-2.43795	-0.856614	3.29457
5.71199	5.07732	5.07732	-9.52703	-2.47264	-0.972801	3.44544
5.71199	5.14079	5.14079	-9.56367	-2.50712	-1.08886	3.59599
5.71199	5.20425	5.20425	-9.60031	-2.54131	-1.2042	3.74551
5.71199	5.26772	5.26772	-9.63695	-2.5751	-1.31825	3.89334
5.71199	5.33119	5.33119	-9.6736	-2.6084	-1.43042	4.03882
5.71199	5.39465	5.39465	-9.71024	-2.64113	-1.54019	4.18132
5.71199	5.45812	5.45812	-9.74688	-2.6732	-1.64701	4.32021
5.71199	5.52159	5.52159	-9.78352	-2.70454	-1.75038	4.45492
5.71199	5.58505	5.58505	-9.82017	-2.73508	-1.84979	4.58487
5.71199	5.64852	5.64852	-9.85681	-2.76476	-1.94476	4.70951
5.71199	5.71199	5.71199	-9.89345	-2.79351	-2.03483	4.82834
5.71199	5.77545	5.77545	-9.93009	-2.82128	-2.11957	4.94085
5.71199	5.83892	5.83892	-9.96674	-2.84799	-2.19858	5.04657
5.71199	5.90239	5.90239	-10.0034	-2.87359	-2.2715	5.14508
5.71199	5.96585	5.96585	-10.04	-2.89796	-2.33801	5.23597
5.71199	6.02932	6.02932	-10.0767	-2.92099	-2.39788	5.31886
5.71199	6.09279	6.09279	-10.1133	-2.9425	-2.45092	5.39342
5.71199	6.15625	6.15625	-10.1499	-2.96228	-2.49705	5.45934
5.71199	6.21972	6.21972	-10.1866	-2.98008	-2.53626	5.51634
5.71199	6.28319	6.28319	-10.2232	-2.99559	-2.56862	5.56421

5.77545	0	0	-6.66892	-3.03019	-2.61673	5.64693
5.77545	0.0634665	0.0634665	-6.70556	-3.04194	-2.63912	5.68106
5.77545	0.126933	0.126933	-6.7422	-3.05052	-2.65501	5.70553
5.77545	0.1904	0.1904	-6.77885	-3.05575	-2.66451	5.72026
5.77545	0.253866	0.253866	-6.81549	-3.05751	-2.66766	5.72517
5.77545	0.317333	0.317333	-6.85213	-3.05575	-2.66451	5.72026
5.77545	0.380799	0.380799	-6.88877	-3.05052	-2.65501	5.70553
5.77545	0.444266	0.444266	-6.92542	-3.04194	-2.63912	5.68106
5.77545	0.507732	0.507732	-6.96206	-3.03019	-2.61673	5.64693
5.77545	0.571199	0.571199	-6.9987	-3.01553	-2.58776	5.60329
5.77545	0.634665	0.634665	-7.03534	-2.9982	-2.55212	5.55032
5.77545	0.698132	0.698132	-7.07199	-2.97847	-2.50975	5.48822
5.77545	0.761598	0.761598	-7.10863	-2.95659	-2.46068	5.41727
5.77545	0.825065	0.825065	-7.14527	-2.93277	-2.40497	5.33773
5.77545	0.888531	0.888531	-7.18191	-2.90719	-2.34276	5.24995
5.77545	0.951998	0.951998	-7.21856	-2.88	-2.27427	5.15427
5.77545	1.01546	1.01546	-7.2552	-2.85133	-2.19977	5.0511
5.77545	1.07893	1.07893	-7.29184	-2.82128	-2.11957	4.94085
5.77545	1.1424	1.1424	-7.32848	-2.78993	-2.03404	4.82397
5.77545	1.20586	1.20586	-7.36512	-2.75739	-1.94357	4.70096
5.77545	1.26933	1.26933	-7.40177	-2.72373	-1.84859	4.57231
5.77545	1.3328	1.3328	-7.43841	-2.68904	-1.74954	4.43858
5.77545	1.39626	1.39626	-7.47505	-2.65341	-1.6469	4.3003
5.77545	1.45973	1.45973	-7.51169	-2.61693	-1.54114	4.15807
5.77545	1.5232	1.5232	-7.54834	-2.57971	-1.43278	4.01249
5.77545	1.58666	1.58666	-7.58498	-2.54186	-1.32233	3.86419
5.77545	1.65013	1.65013	-7.62162	-2.50348	-1.21032	3.7138
5.77545	1.7136	1.7136	-7.65826	-2.46469	-1.0973	3.56199
5.77545	1.77706	1.77706	-7.69491	-2.42561	-0.983826	3.40943
5.77545	1.84053	1.84053	-7.73155	-2.38635	-0.870482	3.25684
5.77545	1.904	1.904	-7.76819	-2.34705	-0.757862	3.10491
5.77545	1.96746	1.96746	-7.80483	-2.30783	-0.646584	2.95441
5.77545	2.03093	2.03093	-7.84148	-2.2688	-0.53729	2.80609
5.77545	2.0944	2.0944	-7.87812	-2.2301	-0.430655	2.66076
5.77545	2.15786	2.15786	-7.91476	-2.19186	-0.327391	2.51925
5.77545	2.22133	2.22133	-7.9514	-2.15421	-0.228258	2.38246
5.77545	2.28479	2.28479	-7.98805	-2.11726	-0.134077	2.25134
5.77545	2.34826	2.34826	-8.02469	-2.08115	-0.0457386	2.12689
5.77545	2.41173	2.41173	-8.06133	-2.04601	0.0357884	2.01022
5.77545	2.47519	2.47519	-8.09797	-2.01197	0.109457	1.90252
5.77545	2.53866	2.53866	-8.13462	-1.97917	0.174168	1.805
5.77545	2.60213	2.60213	-8.17126	-1.94773	0.228836	1.71889
5.77545	2.66559	2.66559	-8.2079	-1.91781	0.272521	1.64528
5.77545	2.72906	2.72906	-8.24454	-1.88954	0.304631	1.58491
5.77545	2.79253	2.79253	-8.28118	-1.86308	0.325159	1.53792
5.77545	2.85599	2.85599	-8.31783	-1.83859	0.33488	1.50371
5.77545	2.91946	2.91946	-8.35447	-1.81623	0.335368	1.48087
5.77545	2.98293	2.98293	-8.39111	-1.79617	0.328817	1.46736
5.77545	3.04639	3.04639	-8.42775	-1.77858	0.317711	1.46087
5.77545	3.10986	3.10986	-8.4644	-1.76361	0.30449	1.45912
5.77545	3.17333	3.17333	-8.50104	-1.75142	0.291314	1.4601
5.77545	3.23679	3.23679	-8.53768	-1.74214	0.279928	1.46222
5.77545	3.30026	3.30026	-8.57432	-1.7359	0.271632	1.46426
5.77545	3.36373	3.36373	-8.61097	-1.73275	0.267274	1.46548
5.77545	3.42719	3.42719	-8.64761	-1.73275	0.267274	1.46548
5.77545	3.49066	3.49066	-8.68425	-1.7359	0.271632	1.46426
5.77545	3.55413	3.55413	-8.72089	-1.74214	0.279928	1.46222
5.77545	3.61759	3.61759	-8.75754	-1.75142	0.291314	1.4601
5.77545	3.68106	3.68106	-8.79418	-1.76361	0.30449	1.45912
5.77545	3.74452	3.74452	-8.83082	-1.77858	0.317711	1.46087
5.77545	3.80799	3.80799	-8.86746	-1.79617	0.328817	1.46736
5.77545	3.87146	3.87146	-8.90411	-1.81623	0.335368	1.48087
5.77545	3.93492	3.93492	-8.94075	-1.83859	0.33488	1.50371
5.77545	3.99839	3.99839	-8.97739	-1.86308	0.325159	1.53792
5.77545	4.06186	4.06186	-9.01403	-1.88954	0.304631	1.58491
5.77545	4.12532	4.12532	-9.05068	-1.91781	0.272521	1.64528
5.77545	4.18879	4.18879	-9.08732	-1.94773	0.228836	1.71889
5.77545	4.25226	4.25226	-9.12396	-1.97917	0.174168	1.805
5.77545	4.31572	4.31572	-9.1606	-2.01197	0.109457	1.90252
5.77545	4.37919	4.37919	-9.19725	-2.04601	0.0357884	2.01022
5.77545	4.44266	4.44266	-9.23389	-2.08115	-0.0457386	2.12689
5.77545	4.50612	4.50612	-9.27053	-2.11726	-0.134077	2.25134
5.77545	4.56959	4.56959	-9.30717	-2.15421	-0.228258	2.38246
5.77545	4.63306	4.63306	-9.34381	-2.19186	-0.327391	2.51925
5.77545	4.69652	4.69652	-9.38046	-2.2301	-0.430655	2.66076
5.77545	4.75999	4.75999	-9.4171	-2.2688	-0.53729	2.80609
5.77545	4.82346	4.82346	-9.45374	-2.30783	-0.646584	2.95441
5.77545	4.88692	4.88692	-9.49038	-2.34705	-0.757862	3.10491
5.77545	4.95039	4.95039	-9.52703	-2.38635	-0.870482	3.25684
5.77545	5.01385	5.01385	-9.56367	-2.42561	-0.983826	3.40943
5.77545	5.07732	5.07732	-9.60031	-2.46469	-1.0973	3.56199
5.77545	5.14079	5.14079	-9.63695	-2.50348	-1.21032	3.7138
5.77545	5.20425	5.20425	-9.6736	-2.54186	-1.32233	3.86419
5.77545	5.26772	5.26772	-9.71024	-2.57971	-1.43278	4.01249
5.77545	5.33119	5.33119	-9.74688	-2.61693	-1.54114	4.15807
5.77545	5.39465	5.39465	-9.78352	-2.65341	-1.6469	4.3003
5.77545	5.45812	5.45812	-9.82017	-2.68904	-1.74954	4.43858
5.77545	5.52159	5.52159	-9.85681	-2.72373	-1.84859	4.57231
5.77545	5.58505	5.58505	-9.89345	-2.75739	-1.94357	4.70096
5.77545	5.64852	5.64852	-9.93009	-2.78993	-2.03404	4.82397
5.77545	5.71199	5.71199	-9.96674	-2.82128	-2.11957	4.94085
5.77545	5.77545	5.77545	-10.0034	-2.85133	-2.19977	5.0511
5.77545	5.83892	5.83892	-10.04	-2.88	-2.27427	5.15427
5.77545	5.90239	5.90239	-10.0767	-2.90719	-2.34276	5.24995
5.77545	5.96585	5.96585	-10.1133	-2.93277	-2.40497	5.33773
5.77545	6.02932	6.02932	-10.1499	-2.95659	-2.46068	5.41727
5.77545	6.09279	6.09279	-10.1866	-2.97847	-2.50975	5.48822
5.77545	6.15625	6.15625	-10.2232	-2.9982	-2.55212	5.55032
5.77545	6.21972	6.21972	-10.2599	-3.01553	-2.58776	5.60329
5.77545	6.28319	6.28319	-10.2965	-3.03019	-2.61673	5.64693

5.83892	0	0	-6.7422	-3.0611	-2.65962	5.72072
5.83892	0.0634665	0.0634665	-6.77885	-3.07155	-2.67874	5.75029
5.83892	0.126933	0.126933	-6.81549	-3.07862	-2.69145	5.77007
5.83892	0.1904	0.1904	-6.85213	-3.0822	-2.69779	5.77998
5.83892	0.253866	0.253866	-6.88877	-3.0822	-2.69779	5.77998
5.83892	0.317333	0.317333	-6.92542	-3.07862	-2.69145	5.77007
5.83892	0.380799	0.380799	-6.96206	-3.07155	-2.67874	5.75029
5.83892	0.444266	0.444266	-6.9987	-3.0611	-2.65962	5.72072
5.83892	0.507732	0.507732	-7.03534	-3.04746	-2.63403	5.68149
5.83892	0.571199	0.571199	-7.07199	-3.03082	-2.60192	5.63274
5.83892	0.634665	0.634665	-7.10863	-3.01142	-2.56327	5.57468
5.83892	0.698132	0.698132	-7.14527	-2.98946	-2.51809	5.50755
5.83892	0.761598	0.761598	-7.18191	-2.96517	-2.46644	5.43162
5.83892	0.825065	0.825065	-7.21856	-2.93873	-2.40846	5.34719
5.83892	0.888531	0.888531	-7.2552	-2.91029	-2.34433	5.25462
5.83892	0.951998	0.951998	-7.29184	-2.88	-2.27427	5.15427
5.83892	1.01546	1.01546	-7.32848	-2.84799	-2.19858	5.04657
5.83892	1.07893	1.07893	-7.36512	-2.81438	-2.11757	4.93196
5.83892	1.1424	1.1424	-7.40177	-2.77928	-2.03162	4.81089
5.83892	1.20586	1.20586	-7.43841	-2.74278	-1.9411	4.68388
5.83892	1.26933	1.26933	-7.47505	-2.70502	-1.84643	4.55145
5.83892	1.3328	1.3328	-7.51169	-2.66608	-1.74806	4.41415
5.83892	1.39626	1.39626	-7.54834	-2.6261	-1.64644	4.27255
5.83892	1.45973	1.45973	-7.58498	-2.5852	-1.54204	4.12724
5.83892	1.5232	1.5232	-7.62162	-2.54349	-1.43535	3.97884
5.83892	1.58666	1.58666	-7.65826	-2.50111	-1.32688	3.82799
5.83892	1.65013	1.65013	-7.69491	-2.45819	-1.21714	3.67532
5.83892	1.7136	1.7136	-7.73155	-2.41487	-1.10666	3.52152
5.83892	1.77706	1.77706	-7.76819	-2.37128	-0.995982	3.36727
5.83892	1.84053	1.84053	-7.80483	-2.32758	-0.885671	3.21325
5.83892	1.904	1.904	-7.84148	-2.2839	-0.776298	3.0602
5.83892	1.96746	1.96746	-7.87812	-2.2404	-0.668458	2.90885
5.83892	2.03093	2.03093	-7.91476	-2.1972	-0.562765	2.75996
5.83892	2.0944	2.0944	-7.9514	-2.15446	-0.459861	2.61432
5.83892	2.15786	2.15786	-7.98805	-2.11232	-0.360418	2.47274
5.83892	2.22133	2.22133	-8.02469	-2.07093	-0.265151	2.33608
5.83892	2.28479	2.28479	-8.06133	-2.03042	-0.174818	2.20524
5.83892	2.34826	2.34826	-8.09797	-1.99095	-0.0902345	2.08118
5.83892	2.41173	2.41173	-8.13462	-1.95265	-0.0122697	1.96492
5.83892	2.47519	2.47519	-8.17126	-1.91568	0.0581556	1.85752
5.83892	2.53866	2.53866	-8.2079	-1.88017	0.1201	1.76007
5.83892	2.60213	2.60213	-8.24454	-1.84628	0.172663	1.67362
5.83892	2.66559	2.66559	-8.28118	-1.81417	0.215098	1.59907
5.83892	2.72906	2.72906	-8.31783	-1.78399	0.24698	1.53701
5.83892	2.79253	2.79253	-8.35447	-1.75591	0.26839	1.48752
