#1:t	2:m	3:gap1	4:kx_itr1	5:gap2	6:kx_itr2	7:...
0.3	1	0.170033	3	1.19275	5	
0.398	1.17	0.136668	3	1.28093	5	
0.4	1.17	0.143319	3	1.28934	5	

0.3	1.175	0.229706	3	1.07979	5	
0.302	1.175	0.221739	3	1.0855	5	
0.304	1.175	0.213788	3	1.09126	5	
0.306	1.175	0.205853	3	1.09707	5	
0.308	1.175	0.197934	3	1.06619	5	
0.31	1.175	0.190032	3	1.07248	5	
0.312	1.175	0.182148	3	1.07882	5	
0.314	1.175	0.17428	3	1.0852	5	
0.316	1.175	0.166431	3	1.09162	5	
0.318	1.175	0.158599	3	1.06329	5	
0.32	1.175	0.150786	3	1.07015	5	
0.322	1.175	0.142992	3	1.07705	5	
0.324	1.175	0.135217	3	1.08398	5	
0.326	1.175	0.127462	3	1.09094	5	
0.328	1.175	0.119727	3	1.09794	5	
0.33	1.175	0.112012	3	1.07229	5	
0.332	1.175	0.104319	3	1.07967	5	
0.334	1.175	0.0966464	3	1.08707	5	
0.336	1.175	0.0889959	3	1.0945	5	
0.338	1.175	0.0813677	3	1.10196	5	
0.34	1.175	0.0737622	3	1.10944	5	
0.342	1.175	0.06618	3	1.11695	5	
0.344	1.175	0.0586214	4	1.12449	5	
0.346	1.175	0.0510871	3	1.10166	5	
0.348	1.175	0.0435776	3	1.1095	5	
0.35	1.175	0.0360933	3	1.11735	5	
0.352	1.175	0.0286349	3	1.12523	5	
0.354	1.175	0.0212028	3	1.13313	5	
0.356	1.175	0.0137977	3	1.14104	5	
0.358	1.175	0.00642013	3	1.14898	5	
0.36	1.175	0.000929285	4	1.15693	5	
0.362	1.175	0.00824994	4	1.16491	5	
0.364	1.175	0.0155412	3	1.1729	5	
0.366	1.175	0.0228024	4	1.18091	5	
0.368	1.175	0.030033	3	1.18893	5	
0.37	1.175	0.0372321	3	1.16892	5	
0.372	1.175	0.0443992	3	1.17716	5	
0.374	1.175	0.0515335	3	1.1854	5	
0.376	1.175	0.0586343	3	1.19366	5	
0.378	1.175	0.0657008	3	1.20194	5	
0.38	1.175	0.0727323	3	1.21022	5	
0.382	1.175	0.0797281	3	1.21852	5	
0.384	1.175	0.0866871	3	1.22683	5	
0.386	1.175	0.0936088	3	1.23515	5	
0.388	1.175	0.100492	3	1.24348	5	
0.39	1.175	0.107336	3	1.25183	5	
0.392	1.175	0.114141	3	1.26018	5	
0.394	1.175	0.120904	3	1.26855	5	
0.396	1.175	0.127626	3	1.27693	5	
0.398	1.175	0.134305	2	1.28532	5	
0.4	1.175	0.14094	3	1.29371	5	

0.3	1.18	0.231436	3	1.0838	5	
0.302	1.18	0.22348	3	1.08952	5	
0.304	1.18	0.215539	3	1.09528	5	
0.306	1.18	0.207615	3	1.0641	5	
0.308	1.18	0.199708	3	1.07035	5	
0.31	1.18	0.191817	3	1.07664	5	
0.312	1.18	0.183943	3	1.08298	5	
0.314	1.18	0.176087	3	1.08936	5	
0.316	1.18	0.168249	3	1.06076	5	
0.318	1.18	0.160429	3	1.06758	5	
0.32	1.18	0.152627	3	1.07444	5	
0.322	1.18	0.144845	2	1.08133	5	
0.324	1.18	0.137081	3	1.08826	5	
0.326	1.18	0.129338	3	1.09522	5	
0.328	1.18	0.121615	3	1.06934	5	
0.33	1.18	0.113912	3	1.07668	5	
0.332	1.18	0.10623	3	1.08405	5	
0.334	1.18	0.0985703	3	1.09145	5	
0.336	1.18	0.090932	3	1.09887	5	
0.338	1.18	0.0833161	3	1.10633	5	
0.34	1.18	0.0757231	3	1.11381	5	
0.342	1.18	0.0681534	3	1.12131	5	
0.344	1.18	0.0606075	4	1.09829	5	
0.346	1.18	0.0530859	3	1.1061	5	
0.348	1.18	0.0455892	3	1.11394	5	
0.35	1.18	0.0381179	3	1.12179	5	
0.352	1.18	0.0306725	3	1.12966	5	
0.354	1.18	0.0232535	3	1.13755	5	
0.356	1.18	0.0158617	3	1.14546	5	
0.358	1.18	0.00849748	3	1.15339	5	
0.36	1.18	0.00116152	4	1.16134	5	
0.362	1.18	0.00614558	4	1.16931	5	
0.364	1.18	0.0134232	3	1.1773	5	
0.366	1.18	0.0206706	4	1.15697	5	
0.368	1.18	0.0278873	3	1.16517	5	
0.37	1.18	0.0350725	3	1.17338	5	
0.372	1.18	0.0422255	3	1.18161	5	
0.374	1.18	0.0493456	3	1.18985	5	
0.376	1.18	0.0564321	3	1.19811	5	
0.378	1.18	0.0634842	3	1.20637	5	
0.38	1.18	0.0705012	3	1.21465	5	
0.382	1.18	0.0774823	3	1.22295	5	
0.384	1.18	0.0844267	3	1.23125	5	
0.386	1.18	0.0913336	3	1.23957	5	
0.388	1.18	0.0982021	3	1.24789	5	
0.39	1.18	0.105031	3	1.25623	5	
0.392	1.18	0.111821	3	1.26458	5	
0.394	1.18	0.118569	3	1.27295	5	
0.396	1.18	0.125275	3	1.28132	5	
0.398	1.18	0.131938	3	1.2897	5	
0.4	1.18	0.138558	3	1.29809	5	

0.3	1.185	0.233167	3	1.08781	5	
0.302	1.185	0.225222	3	1.09353	5	
0.304	1.185	0.217292	3	1.06205	5	
0.306	1.185	0.209379	3	1.06826	5	
0.308	1.185	0.201483	3	1.07451	5	
0.31	1.185	0.193603	3	1.0808	5	
0.312	1.185	0.18574	3	1.08714	5	
0.314	1.185	0.177895	3	1.09352	5	
0.316	1.185	0.170068	3	1.06504	5	
0.318	1.185	0.16226	3	1.07186	5	
0.32	1.185	0.15447	3	1.07872	5	
0.322	1.185	0.146699	3	1.08561	5	
0.324	1.185	0.138947	3	1.09253	5	
0.326	1.185	0.131216	3	1.06641	5	
0.328	1.185	0.123504	3	1.07372	5	
0.33	1.185	0.115814	3	1.08106	5	
0.332	1.185	0.108144	3	1.08843	5	
0.334	1.185	0.100496	3	1.09582	5	
0.336	1.185	0.0928701	3	1.10324	5	
0.338	1.185	0.0852666	3	1.11069	5	
0.34	1.185	0.077686	3	1.11817	5	
0.342	1.185	0.0701288	3	1.09496	5	
0.344	1.185	0.0625956	3	1.10274	5	
0.346	1.185	0.0550868	3	1.11055	5	
0.348	1.185	0.0476029	3	1.11837	5	
0.35	1.185	0.0401445	3	1.12622	5	
0.352	1.185	0.0327122	3	1.13409	5	
0.354	1.185	0.0253064	3	1.14197	5	
0.356	1.185	0.0179278	3	1.14988	5	
0.358	1.185	0.010577	3	1.15781	5	
0.36	1.185	0.00325449	4	1.16575	5	
0.362	1.185	0.00403903	4	1.17371	5	
0.364	1.185	0.011303	3	1.15326	5	
0.366	1.185	0.0185366	4	1.16144	5	
0.368	1.185	0.0257394	3	1.16963	5	
0.37	1.185	0.0329106	3	1.17784	5	
0.372	1.185	0.0400495	3	1.18607	5	
0.374	1.185	0.0471554	3	1.1943	5	
0.376	1.185	0.0542276	3	1.20255	5	
0.378	1.185	0.0612653	3	1.21081	5	
0.38	1.185	0.0682678	3	1.21909	5	
0.382	1.185	0.0752343	3	1.22738	5	
0.384	1.185	0.0821639	3	1.23567	5	
0.386	1.185	0.089056	3	1.24399	5	
0.388	1.185	0.0959096	3	1.25231	5	
0.39	1.185	0.102724	3	1.26064	5	
0.392	1.185	0.109498	3	1.26899	5	
0.394	1.185	0.116231	3	1.27734	5	
0.396	1.185	0.122922	3	1.28571	5	
0.398	1.185	0.12957	3	1.29409	5	
0.4	1.185	0.136174	3	1.30248	5	

0.3	1.19	0.2349	3	1.09182	5	
0.302	1.19	0.226966	3	1.09753	5	
0.304	1.19	0.219047	3	1.0662	5	
0.306	1.19	0.211145	3	1.07241	5	
0.308	1.19	0.203259	3	1.07866	5	
0.31	1.19	0.19539	3	1.08496	5	
0.312	1.19	0.187539	3	1.0913	5	
0.314	1.19	0.179705	3	1.06255	5	
0.316	1.19	0.17189	3	1.06933	5	
0.318	1.19	0.164093	3	1.07615	5	
0.32	1.19	0.156314	3	1.083	5	
0.322	1.19	0.148555	3	1.08989	5	
0.324	1.19	0.140815	3	1.09681	5	
0.326	1.19	0.133095	3	1.0708	5	
0.328	1.19	0.125396	3	1.0781	5	
0.33	1.19	0.117717	3	1.08544	5	
0.332	1.19	0.11006	3	1.0928	5	
0.334	1.19	0.102424	3	1.10019	5	
0.336	1.19	0.0948101	3	1.10761	5	
0.338	1.19	0.0872189	3	1.11506	5	
0.34	1.19	0.0796508	3	1.09166	5	
0.342	1.19	0.0721062	3	1.09941	5	
0.344	1.19	0.0645857	3	1.10719	5	
0.346	1.19	0.0570896	3	1.11499	5	
0.348	1.19	0.0496186	3	1.12281	5	
0.35	1.19	0.0421732	3	1.13065	5	
0.352	1.19	0.034754	3	1.13852	5	
0.354	1.19	0.0273614	3	1.1464	5	
0.356	1.19	0.0199961	3	1.1543	5	
0.358	1.19	0.0126586	3	1.16222	5	
0.36	1.19	0.00534963	4	1.17016	5	
0.362	1.19	0.0019303	4	1.14958	5	
0.364	1.19	0.00918052	3	1.15774	5	
0.366	1.19	0.0164004	4	1.16591	5	
0.368	1.19	0.0235893	3	1.1741	5	
0.37	1.19	0.0307464	3	1.18231	5	
0.372	1.19	0.0378712	3	1.19052	5	
0.374	1.19	0.0449629	3	1.19875	5	
0.376	1.19	0.0520208	3	1.207	5	
0.378	1.19	0.0590441	3	1.21526	5	
0.38	1.19	0.0660321	3	1.22353	5	
0.382	1.19	0.0729839	3	1.23181	5	
0.384	1.19	0.0798989	3	1.2401	5	
0.386	1.19	0.0867761	3	1.24841	5	
0.388	1.19	0.0936148	3	1.25672	5	
0.39	1.19	0.100414	3	1.26505	5	
0.392	1.19	0.107173	3	1.27339	5	
0.394	1.19	0.113891	2	1.28174	5	
0.396	1.19	0.120566	3	1.29011	5	
0.398	1.19	0.127199	3	1.29848	5	
0.4	1.19	0.133788	3	1.30686	5	

0.3	1.195	0.236635	3	1.09581	5	
0.302	1.195	0.228711	3	1.06419	5	
0.304	1.195	0.220803	3	1.07035	5	
0.306	1.195	0.212912	3	1.07656	5	
0.308	1.195	0.205037	3	1.08281	5	
0.31	1.195	0.19718	3	1.08911	5	
0.312	1.195	0.18934	3	1.06009	5	
0.314	1.195	0.181517	2	1.06683	5	
0.316	1.195	0.173713	3	1.07361	5	
0.318	1.195	0.165927	3	1.08042	5	
0.32	1.195	0.15816	3	1.08727	5	
0.322	1.195	0.150413	3	1.09416	5	
0.324	1.195	0.142685	3	1.06791	5	
0.326	1.195	0.134977	3	1.07518	5	
0.328	1.195	0.127289	3	1.08249	5	
0.33	1.195	0.119622	3	1.08982	5	
0.332	1.195	0.111977	3	1.09718	5	
0.334	1.195	0.104353	3	1.10456	5	
0.336	1.195	0.096752	3	1.11198	5	
0.338	1.195	0.0891733	3	1.08838	5	
0.34	1.195	0.0816176	3	1.09611	5	
0.342	1.195	0.0740856	3	1.10387	5	
0.344	1.195	0.0665778	3	1.11164	5	
0.346	1.195	0.0590945	3	1.11943	5	
0.348	1.195	0.0516364	3	1.12725	5	
0.35	1.195	0.044204	3	1.13509	5	
0.352	1.195	0.0367979	3	1.14295	5	
0.354	1.195	0.0294185	3	1.15082	5	
0.356	1.195	0.0220665	3	1.15872	5	
0.358	1.195	0.0147424	3	1.16664	5	
0.36	1.195	0.00744693	4	1.14592	5	
0.362	1.195	0.000180618	4	1.15406	5	
0.364	1.195	0.00705589	3	1.16222	5	
0.366	1.195	0.0142619	4	1.17039	5	
0.368	1.195	0.0214369	3	1.17857	5	
0.37	1.195	0.02858	3	1.18677	5	
0.372	1.195	0.0356907	3	1.19498	5	
0.374	1.195	0.0427682	3	1.20321	5	
0.376	1.195	0.0498117	3	1.21145	5	
0.378	1.195	0.0568206	3	1.2197	5	
0.38	1.195	0.063794	3	1.22796	5	
0.382	1.195	0.0707312	3	1.23624	5	
0.384	1.195	0.0776315	3	1.24453	5	
0.386	1.195	0.0844939	3	1.25283	5	
0.388	1.195	0.0913176	3	1.26114	5	
0.39	1.195	0.0981018	3	1.26947	5	
0.392	1.195	0.104846	3	1.2778	5	
0.394	1.195	0.111548	3	1.28615	5	
0.396	1.195	0.118209	3	1.2945	5	
0.398	1.195	0.124826	3	1.30287	5	
0.4	1.195	0.131399	3	1.31125	5	

