#1:kx	2:ky	3:<1|psi1>_abs	4:<1|psi1>_phase	5:<2|psi1>_abs	6:<2|psi1>_phase	7:...	8:<1|psi2>_abs	9:<1|psi2>_phase	10:<2|psi2>_abs	11:...
0.0634665	1.26933	0.92098	0	0.372537	1.57164	0.114068	2.28544	0.388983	0	0.895106	-1.56461	0.217892	-0.927838	0.0220735	-5.65492e-17	0.244951	1.92259	0.969284	-0.568452
0.0634665	1.3328	0.912784	-0	0.389999	1.58219	0.121354	2.26926	0.407724	5.56562e-17	0.886985	-1.55391	0.216839	-0.944589	0.0242348	0	0.247303	1.91995	0.968635	-0.596973
0.0634665	1.39626	0.904114	-0	0.407508	1.59176	0.128508	2.25217	0.42647	-1.03309e-16	0.878573	-1.5442	0.215016	-0.962491	0.0264664	-0	0.24909	1.9177	0.968119	-0.625107
0.0634665	1.45973	0.894954	-0	0.42508	1.60044	0.135512	2.2343	0.44523	0	0.869843	-1.53539	0.212472	-0.981417	0.0287619	-0	0.250361	1.91577	0.967725	-0.652877
0.0634665	1.5232	0.885284	-0	0.44273	1.6083	0.142347	2.21575	0.464009	-8.8915e-17	0.86076	-1.52741	0.209254	-1.00127	0.031114	-0	0.251161	1.91409	0.967445	-0.680301
0.0634665	1.58666	0.875078	-0	0.460475	1.61539	0.149001	2.19662	0.48282	0	0.851289	-1.5202	0.205406	-1.02197	0.0335145	8.38093e-17	0.251534	1.9126	0.967268	-0.707391
0.0634665	1.65013	0.864309	-0	0.478334	1.62177	0.155458	2.17698	0.501675	8.01351e-17	0.841387	-1.51371	0.20097	-1.04348	0.0359543	-0	0.251522	1.91125	0.967183	-0.73416
0.0634665	1.7136	0.852941	-0	0.496329	1.62748	0.161708	2.15688	0.520591	0	0.831008	-1.50789	0.195987	-1.06574	0.0384229	7.66852e-17	0.251165	1.91003	0.967181	-0.760613
0.0634665	1.77706	0.840935	-5.42328e-17	0.514482	1.63255	0.167739	2.13638	0.539588	0	0.820096	-1.50272	0.190494	-1.08874	0.0409082	-0	0.250501	1.9089	0.967252	-0.786753
0.0634665	1.84053	0.828242	0	0.532821	1.63701	0.173544	2.1155	0.558688	0	0.80859	-1.49816	0.184527	-1.11248	0.0433966	-0	0.249568	1.90783	0.967384	-0.812577
0.0634665	1.904	0.814802	-0	0.551377	1.64089	0.179113	2.09429	0.577922	0	0.796417	-1.49419	0.178119	-1.13697	0.0458722	-0	0.248402	1.90683	0.96757	-0.838077
0.0634665	1.96746	0.800545	0	0.570185	1.6442	0.184439	2.07278	0.597322	-7.79712e-17	0.783493	-1.49079	0.171302	-1.16224	0.0483162	-0	0.247038	1.90587	0.9678	-0.863238
0.0634665	2.03093	0.785383	-6.27796e-17	0.589285	1.64696	0.189516	2.05097	0.616929	0	0.769719	-1.48794	0.164106	-1.18834	0.0507069	-0	0.245512	1.90497	0.968066	-0.888035
