#1:t	2:m	3:min_gap
3.94	3.4	0.0615673
3.96	3.4	0.0494115
3.98	3.4	0.0525785

0	3.5	1.47447
0.02	3.5	1.42431
0.04	3.5	1.37102
0.06	3.5	1.31537
0.08	3.5	1.25792
0.1	3.5	1.19908
0.12	3.5	1.13918
0.14	3.5	1.07844
0.16	3.5	1.01708
0.18	3.5	0.955287
0.2	3.5	0.893192
0.22	3.5	0.83095
0.24	3.5	0.768592
0.26	3.5	0.706287
0.28	3.5	0.644103
0.3	3.5	0.58214
0.32	3.5	0.520381
0.34	3.5	0.459037
0.36	3.5	0.397978
0.38	3.5	0.337389
0.4	3.5	0.277307
0.42	3.5	0.217805
0.44	3.5	0.158867
0.46	3.5	0.100377
0.48	3.5	0.0433477
0.5	3.5	0.0144064
0.52	3.5	0.0709398
0.54	3.5	0.126545
0.56	3.5	0.181253
0.58	3.5	0.23532
0.6	3.5	0.288636
0.62	3.5	0.341166
0.64	3.5	0.392898
0.66	3.5	0.443832
0.68	3.5	0.493971
0.7	3.5	0.543322
0.72	3.5	0.591893
0.74	3.5	0.568221
0.76	3.5	0.51841
0.78	3.5	0.469352
0.8	3.5	0.421066
0.82	3.5	0.373569
0.84	3.5	0.326869
0.86	3.5	0.280865
0.88	3.5	0.235631
0.9	3.5	0.191158
0.92	3.5	0.147435
0.94	3.5	0.104443
0.96	3.5	0.0621597
0.98	3.5	0.0205587
1	3.5	0.0203994
1.02	3.5	0.0607426
1.04	3.5	0.10052
1.06	3.5	0.13978
1.08	3.5	0.178552
1.1	3.5	0.21637
1.12	3.5	0.253869
1.14	3.5	0.29109
1.16	3.5	0.327716
1.18	3.5	0.363871
1.2	3.5	0.399839
1.22	3.5	0.435113
1.24	3.5	0.470302
1.26	3.5	0.504902
1.28	3.5	0.539297
1.3	3.5	0.573446
1.32	3.5	0.607086
1.34	3.5	0.640564
1.36	3.5	0.673848
1.38	3.5	0.706777
1.4	3.5	0.739393
1.42	3.5	0.771814
1.44	3.5	0.804033
1.46	3.5	0.836046
1.48	3.5	0.867855
1.5	3.5	0.899463
1.52	3.5	0.930876
1.54	3.5	0.962103
1.56	3.5	0.993155
1.58	3.5	1.02404
1.6	3.5	1.05478
1.62	3.5	1.08539
1.64	3.5	1.11587
1.66	3.5	1.14625
1.68	3.5	1.17634
1.7	3.5	1.1784
1.72	3.5	1.16541
1.74	3.5	1.15221
1.76	3.5	1.13882
1.78	3.5	1.12526
1.8	3.5	1.11156
1.82	3.5	1.09761
1.84	3.5	1.08334
1.86	3.5	1.06898
1.88	3.5	1.05455
1.9	3.5	1.03987
1.92	3.5	1.02488
1.94	3.5	1.00991
1.96	3.5	0.994821
1.98	3.5	0.979299
2	3.5	0.963888
2.02	3.5	0.94825
2.04	3.5	0.932333
2.06	3.5	0.916658
2.08	3.5	0.900312
2.1	3.5	0.884205
2.12	3.5	0.867803
2.14	3.5	0.851288
2.16	3.5	0.834789
2.18	3.5	0.817901
2.2	3.5	0.801261
2.22	3.5	0.784046
2.24	3.5	0.767216
2.26	3.5	0.749736
2.28	3.5	0.732661
2.3	3.5	0.714997
2.32	3.5	0.697615
2.34	3.5	0.67987
2.36	3.5	0.662113
2.38	3.5	0.64442
2.4	3.5	0.626211
2.42	3.5	0.60874
2.44	3.5	0.589992
2.46	3.5	0.572121
2.48	3.5	0.553576
2.5	3.5	0.535068
2.52	3.5	0.517136
2.54	3.5	0.497872
2.56	3.5	0.479588
2.58	3.5	0.460763
2.6	3.5	0.441573
2.62	3.5	0.423491
2.64	3.5	0.403806
2.66	3.5	0.384627
2.68	3.5	0.366714
2.7	3.5	0.346253
2.72	3.5	0.326986
2.74	3.5	0.308542
2.76	3.5	0.285991
2.78	3.5	0.264338
2.8	3.5	0.243239
2.82	3.5	0.220147
2.84	3.5	0.198103
2.86	3.5	0.177509
2.88	3.5	0.15416
2.9	3.5	0.131264
2.92	3.5	0.110307
2.94	3.5	0.0896375
2.96	3.5	0.0646255
2.98	3.5	0.0421785
3	3.5	0.0290815
3.02	3.5	0.0215493
3.04	3.5	0.00870086
3.06	3.5	0.0219598
3.08	3.5	0.0479632
3.1	3.5	0.0552085
3.12	3.5	0.0733176
3.14	3.5	0.0963809
3.16	3.5	0.119664
3.18	3.5	0.136188
3.2	3.5	0.15603
3.22	3.5	0.178101
3.24	3.5	0.2012
3.26	3.5	0.219426
3.28	3.5	0.239528
3.3	3.5	0.261086
3.32	3.5	0.283775
3.34	3.5	0.303795
3.36	3.5	0.323893
3.38	3.5	0.345074
3.4	3.5	0.367156
3.42	3.5	0.389204
3.44	3.5	0.409206
3.46	3.5	0.43007
3.48	3.5	0.451682
3.5	3.5	0.473945
3.52	3.5	0.495548
3.54	3.5	0.516129
3.56	3.5	0.537349
3.58	3.5	0.559138
3.6	3.5	0.581435
3.62	3.5	0.603324
3.64	3.5	0.608337
3.66	3.5	0.579065
3.68	3.5	0.549826
3.7	3.5	0.520621
3.72	3.5	0.491453
3.74	3.5	0.462321
3.76	3.5	0.43323
3.78	3.5	0.404181
3.8	3.5	0.37518
3.82	3.5	0.346231
3.84	3.5	0.317343
3.86	3.5	0.288525
3.88	3.5	0.259794
3.9	3.5	0.231173
3.92	3.5	0.202698
3.94	3.5	0.174429
3.96	3.5	0.146473
3.98	3.5	0.119034

0	3.6	1.51852
0.02	3.6	1.47306
0.04	3.6	1.42385
0.06	3.6	1.37185
0.08	3.6	1.31772
0.1	3.6	1.26192
0.12	3.6	1.20484
0.14	3.6	1.14675
0.16	3.6	1.08789
0.18	3.6	1.02846
0.2	3.6	0.968619
0.22	3.6	0.908484
0.24	3.6	0.848213
0.26	3.6	0.78788
0.28	3.6	0.727604
0.3	3.6	0.66746
0.32	3.6	0.60755
0.34	3.6	0.547858
0.36	3.6	0.488581
0.38	3.6	0.429621
0.4	3.6	0.371119
0.42	3.6	0.313132
0.44	3.6	0.255734
0.46	3.6	0.198789
0.48	3.6	0.142451
0.5	3.6	0.0871236
0.52	3.6	0.0318389
0.54	3.6	0.0230173
0.56	3.6	0.0764243
0.58	3.6	0.129
0.6	3.6	0.181099
0.62	3.6	0.2325
0.64	3.6	0.283152
0.66	3.6	0.33304
0.68	3.6	0.382167
0.7	3.6	0.430537
0.72	3.6	0.478159
0.74	3.6	0.525046
0.76	3.6	0.492968
0.78	3.6	0.44143
0.8	3.6	0.390632
0.82	3.6	0.340599
0.84	3.6	0.291359
0.86	3.6	0.242936
0.88	3.6	0.195361
0.9	3.6	0.148683
0.92	3.6	0.102917
0.94	3.6	0.0576419
0.96	3.6	0.0132224
0.98	3.6	0.0306583
1	3.6	0.0736073
1.02	3.6	0.115844
1.04	3.6	0.157381
1.06	3.6	0.198248
1.08	3.6	0.238481
1.1	3.6	0.278122
1.12	3.6	0.317219
1.14	3.6	0.355824
1.16	3.6	0.393959
1.18	3.6	0.431369
1.2	3.6	0.468436
1.22	3.6	0.505205
1.24	3.6	0.541277
1.26	3.6	0.577189
1.28	3.6	0.612528
1.3	3.6	0.647724
1.32	3.6	0.682329
1.34	3.6	0.716782
1.36	3.6	0.750893
1.38	3.6	0.784617
1.4	3.6	0.818146
1.42	3.6	0.851462
1.44	3.6	0.884446
1.46	3.6	0.917133
1.48	3.6	0.949618
1.5	3.6	0.981898
1.52	3.6	1.01397
1.54	3.6	1.04585
1.56	3.6	1.07752
1.58	3.6	1.10901
1.6	3.6	1.14032
1.62	3.6	1.15184
1.64	3.6	1.14046
1.66	3.6	1.12882
1.68	3.6	1.11693
1.7	3.6	1.10478
1.72	3.6	1.0924
1.74	3.6	1.0798
1.76	3.6	1.06699
1.78	3.6	1.05401
1.8	3.6	1.04086
1.82	3.6	1.02734
1.84	3.6	1.01362
1.86	3.6	0.999774
1.88	3.6	0.985846
1.9	3.6	0.971694
1.92	3.6	0.957174
1.94	3.6	0.942637
1.96	3.6	0.928139
1.98	3.6	0.913036
2	3.6	0.897981
2.02	3.6	0.883036
2.04	3.6	0.867411
2.06	3.6	0.851984
2.08	3.6	0.836396
2.1	3.6	0.820455
2.12	3.6	0.804876
2.14	3.6	0.788458
2.16	3.6	0.772463
2.18	3.6	0.755972
2.2	3.6	0.739597
2.22	3.6	0.722984
2.24	3.6	0.706278
2.26	3.6	0.689488
2.28	3.6	0.672515
2.3	3.6	0.655486
2.32	3.6	0.638334
2.34	3.6	0.620996
2.36	3.6	0.603778
2.38	3.6	0.586053
2.4	3.6	0.568917
2.42	3.6	0.550713
2.44	3.6	0.533534
2.46	3.6	0.515067
2.48	3.6	0.497318
2.5	3.6	0.479248
2.52	3.6	0.460803
2.54	3.6	0.443456
2.56	3.6	0.424164
2.58	3.6	0.406064
2.6	3.6	0.38767
2.62	3.6	0.368537
2.64	3.6	0.35079
2.66	3.6	0.331335
2.68	3.6	0.312307
2.7	3.6	0.294925
2.72	3.6	0.274422
2.74	3.6	0.25541
2.76	3.6	0.238052
2.78	3.6	0.216943
2.8	3.6	0.197786
2.82	3.6	0.181089
2.84	3.6	0.15902
2.86	3.6	0.139387
2.88	3.6	0.123392
2.9	3.6	0.101221
2.92	3.6	0.080208
2.94	3.6	0.0652908
2.96	3.6	0.0473537
2.98	3.6	0.0209834
3	3.6	0.0163016
3.02	3.6	0.0402148
3.04	3.6	0.042342
3.06	3.6	0.0556011
3.08	3.6	0.0290126
3.1	3.6	0.00563323
3.12	3.6	0.0257779
3.14	3.6	0.0501108
3.16	3.6	0.065507
3.18	3.6	0.0866147
3.2	3.6	0.110212
3.22	3.6	0.135009
3.24	3.6	0.156882
3.26	3.6	0.178415
3.28	3.6	0.201186
3.3	3.6	0.224824
3.32	3.6	0.249088
3.34	3.6	0.271209
3.36	3.6	0.293581
3.38	3.6	0.31661
3.4	3.6	0.340164
3.42	3.6	0.364146
3.44	3.6	0.387152
3.46	3.6	0.409778
3.48	3.6	0.432847
3.5	3.6	0.456295
3.52	3.6	0.480068
3.54	3.6	0.504121
3.56	3.6	0.526927
3.58	3.6	0.549965
3.6	3.6	0.573299
3.62	3.6	0.596896
3.64	3.6	0.620726
3.66	3.6	0.644765
3.68	3.6	0.668046
3.7	3.6	0.653739
3.72	3.6	0.624494
3.74	3.6	0.595277
3.76	3.6	0.566087
3.78	3.6	0.536926
3.8	3.6	0.507794
3.82	3.6	0.478691
3.84	3.6	0.449619
3.86	3.6	0.420578
3.88	3.6	0.391571
3.9	3.6	0.3626
3.92	3.6	0.333667
3.94	3.6	0.304777
3.96	3.6	0.275937
3.98	3.6	0.247157

0	3.7	1.561
0.02	3.7	1.5203
0.04	3.7	1.47523
0.06	3.7	1.42694
0.08	3.7	1.37618
0.1	3.7	1.3235
0.12	3.7	1.26931
0.14	3.7	1.21393
0.16	3.7	1.15763
0.18	3.7	1.10063
0.2	3.7	1.04307
0.22	3.7	0.985152
0.24	3.7	0.927004
0.26	3.7	0.868693
0.28	3.7	0.810383
0.3	3.7	0.75213
0.32	3.7	0.694011
0.34	3.7	0.636129
0.36	3.7	0.578519
0.38	3.7	0.521287
0.4	3.7	0.464388
0.42	3.7	0.407955
0.44	3.7	0.352027
0.46	3.7	0.296664
0.48	3.7	0.241822
0.5	3.7	0.187495
0.52	3.7	0.134069
0.54	3.7	0.0808738
0.56	3.7	0.0295886
0.58	3.7	0.0233873
0.6	3.7	0.0740736
0.62	3.7	0.124442
0.64	3.7	0.174101
0.66	3.7	0.222798
0.68	3.7	0.270872
0.7	3.7	0.318274
0.72	3.7	0.364992
0.74	3.7	0.411023
0.76	3.7	0.456376
0.78	3.7	0.422047
0.8	3.7	0.368657
0.82	3.7	0.31599
0.84	3.7	0.264085
0.86	3.7	0.212987
0.88	3.7	0.162757
0.9	3.7	0.113517
0.92	3.7	0.0651361
0.94	3.7	0.0172464
0.96	3.7	0.0298163
0.98	3.7	0.0760471
1	3.7	0.120905
1.02	3.7	0.16515
1.04	3.7	0.208746
1.06	3.7	0.251637
1.08	3.7	0.293815
1.1	3.7	0.335295
1.12	3.7	0.376101
1.14	3.7	0.416264
1.16	3.7	0.455824
1.18	3.7	0.494825
1.2	3.7	0.533317
1.22	3.7	0.571356
1.24	3.7	0.608894
1.26	3.7	0.645869
1.28	3.7	0.682541
1.3	3.7	0.718711
1.32	3.7	0.754531
1.34	3.7	0.789959
1.36	3.7	0.825081
1.38	3.7	0.859768
1.4	3.7	0.894264
1.42	3.7	0.928359
1.44	3.7	0.962146
1.46	3.7	0.99572
1.48	3.7	1.02907
1.5	3.7	1.06211
1.52	3.7	1.09486
1.54	3.7	1.11446
1.56	3.7	1.10494
1.58	3.7	1.09514
1.6	3.7	1.08494
1.62	3.7	1.07443
1.64	3.7	1.06366
1.66	3.7	1.05263
1.68	3.7	1.04134
1.7	3.7	1.0298
1.72	3.7	1.01801
1.74	3.7	1.00601
1.76	3.7	0.993784
1.78	3.7	0.98137
1.8	3.7	0.968676
1.82	3.7	0.955674
1.84	3.7	0.942499
1.86	3.7	0.929183
1.88	3.7	0.915763
1.9	3.7	0.902145
1.92	3.7	0.888102
1.94	3.7	0.874012
1.96	3.7	0.859929
1.98	3.7	0.845458
2	3.7	0.830765
2.02	3.7	0.816179
2.04	3.7	0.801242
2.06	3.7	0.786068
2.08	3.7	0.771136
2.1	3.7	0.755542
2.12	3.7	0.740079
2.14	3.7	0.724563
2.16	3.7	0.708577
2.18	3.7	0.693098
2.2	3.7	0.676605
2.22	3.7	0.660753
2.24	3.7	0.644144
2.26	3.7	0.627954
2.28	3.7	0.611185
2.3	3.7	0.594725
2.32	3.7	0.577726
2.34	3.7	0.561093
2.36	3.7	0.543782
2.38	3.7	0.527102
2.4	3.7	0.509387
2.42	3.7	0.492828
2.44	3.7	0.474599
2.46	3.7	0.4576
2.48	3.7	0.439518
2.5	3.7	0.421902
2.52	3.7	0.404296
2.54	3.7	0.385902
2.56	3.7	0.368982
2.58	3.7	0.349804
2.6	3.7	0.331933
2.62	3.7	0.313935
2.64	3.7	0.294848
2.66	3.7	0.277575
2.68	3.7	0.258193
2.7	3.7	0.239365
2.72	3.7	0.222782
2.74	3.7	0.201902
2.76	3.7	0.183295
2.78	3.7	0.166571
2.8	3.7	0.145056
2.82	3.7	0.126587
2.84	3.7	0.110891
2.86	3.7	0.0878029
2.88	3.7	0.0692548
2.9	3.7	0.0594359
2.92	3.7	0.0319216
2.94	3.7	0.012881
2.96	3.7	0.0313284
2.98	3.7	0.0354309
3	3.7	0.0492128
3.02	3.7	0.0724023
3.04	3.7	0.093487
3.06	3.7	0.109038
3.08	3.7	0.126583
3.1	3.7	0.107106
3.12	3.7	0.0818645
3.14	3.7	0.057964
3.16	3.7	0.0380651
3.18	3.7	0.0311811
3.2	3.7	0.0223361
3.22	3.7	0.0332909
3.24	3.7	0.056038
3.26	3.7	0.0812257
3.28	3.7	0.105325
3.3	3.7	0.125088
3.32	3.7	0.147017
3.34	3.7	0.170286
3.36	3.7	0.19442
3.38	3.7	0.218048
3.4	3.7	0.239675
3.42	3.7	0.262203
3.44	3.7	0.285421
3.46	3.7	0.309178
3.48	3.7	0.333361
3.5	3.7	0.355661
3.52	3.7	0.378317
3.54	3.7	0.40144
3.56	3.7	0.424956
3.58	3.7	0.448804
3.6	3.7	0.472739
3.62	3.7	0.495403
3.64	3.7	0.51842
3.66	3.7	0.541746
3.68	3.7	0.565343
3.7	3.7	0.589181
3.72	3.7	0.613234
3.74	3.7	0.636446
3.76	3.7	0.659608
3.78	3.7	0.670228
3.8	3.7	0.641052
3.82	3.7	0.611901
3.84	3.7	0.582773
3.86	3.7	0.55367
3.88	3.7	0.524591
3.9	3.7	0.495537
3.92	3.7	0.466507
3.94	3.7	0.437502
3.96	3.7	0.408522
3.98	3.7	0.379568

0	3.8	1.60287
0.02	3.8	1.56677
0.04	3.8	1.52578
0.06	3.8	1.48118
0.08	3.8	1.4338
0.1	3.8	1.38424
0.12	3.8	1.33298
0.14	3.8	1.28035
0.16	3.8	1.22662
0.18	3.8	1.17207
0.2	3.8	1.11687
0.22	3.8	1.06119
0.24	3.8	1.00518
0.26	3.8	0.948928
0.28	3.8	0.892623
0.3	3.8	0.83627
0.32	3.8	0.780018
0.34	3.8	0.723929
0.36	3.8	0.66803
0.38	3.8	0.612496
0.4	3.8	0.557218
0.42	3.8	0.502368
0.44	3.8	0.447967
0.46	3.8	0.394045
0.48	3.8	0.340647
0.5	3.8	0.287855
0.52	3.8	0.235546
0.54	3.8	0.183827
0.56	3.8	0.132907
0.58	3.8	0.0823655
0.6	3.8	0.0327419
0.62	3.8	0.0185002
0.64	3.8	0.0651576
0.66	3.8	0.112915
0.68	3.8	0.160153
0.7	3.8	0.20675
0.72	3.8	0.25246
0.74	3.8	0.297584
0.76	3.8	0.342108
0.78	3.8	0.386027
0.8	3.8	0.356212
0.82	3.8	0.300815
0.84	3.8	0.246136
0.86	3.8	0.192251
0.88	3.8	0.13928
0.9	3.8	0.0868893
0.92	3.8	0.0354727
0.94	3.8	0.0166704
0.96	3.8	0.0646507
0.98	3.8	0.113317
1	3.8	0.161113
1.02	3.8	0.207841
1.04	3.8	0.253905
1.06	3.8	0.299009
1.08	3.8	0.343274
1.1	3.8	0.38683
1.12	3.8	0.429666
1.14	3.8	0.471764
1.16	3.8	0.513117
1.18	3.8	0.553845
1.2	3.8	0.593974
1.22	3.8	0.63354
1.24	3.8	0.672465
1.26	3.8	0.710872
1.28	3.8	0.748816
1.3	3.8	0.786353
1.32	3.8	0.823334
1.34	3.8	0.859919
1.36	3.8	0.896159
1.38	3.8	0.931913
1.4	3.8	0.967396
1.42	3.8	1.00247
1.44	3.8	1.03721
1.46	3.8	1.06455
1.48	3.8	1.05723
1.5	3.8	1.04948
1.52	3.8	1.04133
1.54	3.8	1.03293
1.56	3.8	1.02403
1.58	3.8	1.01481
1.6	3.8	1.00533
1.62	3.8	0.995561
1.64	3.8	0.985513
1.66	3.8	0.975126
1.68	3.8	0.964428
1.7	3.8	0.95348
1.72	3.8	0.942289
1.74	3.8	0.930866
1.76	3.8	0.919224
1.78	3.8	0.907284
1.8	3.8	0.895067
1.82	3.8	0.882635
1.84	3.8	0.870013
1.86	3.8	0.85723
1.88	3.8	0.844321
1.9	3.8	0.831253
1.92	3.8	0.817693
1.94	3.8	0.804057
1.96	3.8	0.790397
1.98	3.8	0.7766
2	3.8	0.762276
2.02	3.8	0.74802
2.04	3.8	0.733874
2.06	3.8	0.718956
2.08	3.8	0.704233
2.1	3.8	0.68953
2.12	3.8	0.674178
2.14	3.8	0.659199
2.16	3.8	0.643701
2.18	3.8	0.628173
2.2	3.8	0.612763
2.22	3.8	0.596699
2.24	3.8	0.581327
2.26	3.8	0.564753
2.28	3.8	0.549092
2.3	3.8	0.53232
2.32	3.8	0.516386
2.34	3.8	0.499394
2.36	3.8	0.483292
2.38	3.8	0.465985
2.4	3.8	0.449861
2.42	3.8	0.432126
2.44	3.8	0.415853
2.46	3.8	0.39788
2.48	3.8	0.381098
2.5	3.8	0.363356
2.52	3.8	0.345895
2.54	3.8	0.328739
2.56	3.8	0.310382
2.58	3.8	0.293939
2.6	3.8	0.274804
2.62	3.8	0.257253
2.64	3.8	0.239586
2.66	3.8	0.220529
2.68	3.8	0.204029
2.7	3.8	0.184398
2.72	3.8	0.165891
2.74	3.8	0.150162
2.76	3.8	0.128706
2.78	3.8	0.110958
2.8	3.8	0.0951202
2.82	3.8	0.072479
2.84	3.8	0.056349
2.86	3.8	0.043816
2.88	3.8	0.0162316
2.9	3.8	0.0176059
2.92	3.8	0.0373223
2.94	3.8	0.0427493
2.96	3.8	0.0628524
2.98	3.8	0.0879237
3	3.8	0.101054
3.02	3.8	0.119861
3.04	3.8	0.142134
3.06	3.8	0.160374
3.08	3.8	0.178509
3.1	3.8	0.199187
3.12	3.8	0.180108
3.14	3.8	0.15977
3.16	3.8	0.135931
3.18	3.8	0.112235
3.2	3.8	0.0901987
3.22	3.8	0.0714
3.24	3.8	0.050903
3.26	3.8	0.0243663
3.28	3.8	0.00286759
3.3	3.8	0.0289407
3.32	3.8	0.0555393
3.34	3.8	0.0729525
3.36	3.8	0.0927841
3.38	3.8	0.115334
3.4	3.8	0.139297
3.42	3.8	0.164063
3.44	3.8	0.185867
3.46	3.8	0.207616
3.48	3.8	0.230351
3.5	3.8	0.253813
3.52	3.8	0.27782
3.54	3.8	0.301526
3.56	3.8	0.323631
3.58	3.8	0.346335
3.6	3.8	0.369531
3.62	3.8	0.393135
3.64	3.8	0.417078
3.66	3.8	0.440731
3.68	3.8	0.46336
3.7	3.8	0.486362
3.72	3.8	0.509687
3.74	3.8	0.533295
3.76	3.8	0.557151
3.78	3.8	0.581227
3.8	3.8	0.604351
3.82	3.8	0.627458
3.84	3.8	0.650806
3.86	3.8	0.674371
3.88	3.8	0.657991
3.9	3.8	0.628913
3.92	3.8	0.599858
3.94	3.8	0.570825
3.96	3.8	0.541814
3.98	3.8	0.512824

0	3.9	1.64517
0.02	3.9	1.61327
0.04	3.9	1.57615
0.06	3.9	1.53512
0.08	3.9	1.49105
0.1	3.9	1.44458
0.12	3.9	1.39621
0.14	3.9	1.34631
0.16	3.9	1.29518
0.18	3.9	1.24308
0.2	3.9	1.19023
0.22	3.9	1.1368
0.24	3.9	1.08295
0.26	3.9	1.02878
0.28	3.9	0.974444
0.3	3.9	0.920033
0.32	3.9	0.865644
0.34	3.9	0.811343
0.36	3.9	0.757213
0.38	3.9	0.703359
0.4	3.9	0.649716
0.42	3.9	0.596468
0.44	3.9	0.543629
0.46	3.9	0.491213
0.48	3.9	0.43924
0.5	3.9	0.387742
0.52	3.9	0.336768
0.54	3.9	0.286403
0.56	3.9	0.236643
0.58	3.9	0.187318
0.6	3.9	0.13888
0.62	3.9	0.090684
0.64	3.9	0.0434659
0.66	3.9	0.00838439
0.68	3.9	0.0497796
0.7	3.9	0.0953809
0.72	3.9	0.140532
0.74	3.9	0.18472
0.76	3.9	0.228375
0.78	3.9	0.271543
0.8	3.9	0.314192
0.82	3.9	0.296617
0.84	3.9	0.239079
0.86	3.9	0.182204
0.88	3.9	0.126088
0.9	3.9	0.0709354
0.92	3.9	0.0162657
0.94	3.9	0.0376975
0.96	3.9	0.0904131
0.98	3.9	0.142043
1	3.9	0.192825
1.02	3.9	0.242577
1.04	3.9	0.291344
1.06	3.9	0.3392
1.08	3.9	0.38605
1.1	3.9	0.43205
1.12	3.9	0.477163
1.14	3.9	0.5214
1.16	3.9	0.564911
1.18	3.9	0.607661
1.2	3.9	0.649616
1.22	3.9	0.690912
1.24	3.9	0.731572
1.26	3.9	0.771626
1.28	3.9	0.81111
1.3	3.9	0.850066
1.32	3.9	0.888453
1.34	3.9	0.926317
1.36	3.9	0.963769
1.38	3.9	0.999558
1.4	3.9	0.995033
1.42	3.9	0.989992
1.44	3.9	0.984433
1.46	3.9	0.978308
1.48	3.9	0.971868
1.5	3.9	0.964837
1.52	3.9	0.95759
1.54	3.9	0.949732
1.56	3.9	0.941625
1.58	3.9	0.93326
1.6	3.9	0.924352
1.62	3.9	0.915171
1.64	3.9	0.905719
1.66	3.9	0.89599
1.68	3.9	0.885979
1.7	3.9	0.875685
1.72	3.9	0.865109
1.74	3.9	0.854255
1.76	3.9	0.843131
1.78	3.9	0.831746
1.8	3.9	0.820114
1.82	3.9	0.808254
1.84	3.9	0.796187
1.86	3.9	0.783941
1.88	3.9	0.771548
1.9	3.9	0.759045
1.92	3.9	0.745978
1.94	3.9	0.732802
1.96	3.9	0.71957
1.98	3.9	0.706343
2	3.9	0.692554
2.02	3.9	0.678631
2.04	3.9	0.664814
2.06	3.9	0.650704
2.08	3.9	0.636187
2.1	3.9	0.62192
2.12	3.9	0.607251
2.14	3.9	0.592315
2.16	3.9	0.577831
2.18	3.9	0.562327
2.2	3.9	0.547259
2.22	3.9	0.53191
2.24	3.9	0.516266
2.26	3.9	0.501019
2.28	3.9	0.484821
2.3	3.9	0.469615
2.32	3.9	0.452903
2.34	3.9	0.437516
2.36	3.9	0.420499
2.38	3.9	0.404954
2.4	3.9	0.387616
2.42	3.9	0.372026
2.44	3.9	0.354282
2.46	3.9	0.338327
2.48	3.9	0.320566
2.5	3.9	0.304072
2.52	3.9	0.286597
2.54	3.9	0.269333
2.56	3.9	0.252607
2.58	3.9	0.234266
2.6	3.9	0.218584
2.62	3.9	0.199175
2.64	3.9	0.182152
2.66	3.9	0.164686
2.68	3.9	0.145628
2.7	3.9	0.130727
2.72	3.9	0.109986
2.74	3.9	0.0922239
2.76	3.9	0.0780982
2.78	3.9	0.0548509
2.8	3.9	0.040968
2.82	3.9	0.0295798
2.84	3.9	0.00109535
2.86	3.9	0.0295685
2.88	3.9	0.0443209
2.9	3.9	0.0570343
2.92	3.9	0.0792078
2.94	3.9	0.0978624
2.96	3.9	0.113913
2.98	3.9	0.134509
3	3.9	0.154783
3.02	3.9	0.17152
3.04	3.9	0.191265
3.06	3.9	0.213043
3.08	3.9	0.229927
3.1	3.9	0.249059
3.12	3.9	0.269976
3.14	3.9	0.256489
3.16	3.9	0.234431
3.18	3.9	0.213419
3.2	3.9	0.190601
3.22	3.9	0.16704
3.24	3.9	0.144516
3.26	3.9	0.12361
3.28	3.9	0.103568
3.3	3.9	0.0782087
3.32	3.9	0.0539288
3.34	3.9	0.0332354
3.36	3.9	0.0266168
3.38	3.9	0.0318347
3.4	3.9	0.0401969
3.42	3.9	0.0601218
3.44	3.9	0.0837417
3.46	3.9	0.108686
3.48	3.9	0.132856
3.5	3.9	0.153158
3.52	3.9	0.175085
3.54	3.9	0.198103
3.56	3.9	0.221879
3.58	3.9	0.246197
3.6	3.9	0.268972
3.62	3.9	0.291095
3.64	3.9	0.313867
3.66	3.9	0.33716
3.68	3.9	0.360876
3.7	3.9	0.384938
3.72	3.9	0.408227
3.74	3.9	0.430825
3.76	3.9	0.453819
3.78	3.9	0.477153
3.8	3.9	0.500781
3.82	3.9	0.524666
3.84	3.9	0.548776
3.86	3.9	0.571787
3.88	3.9	0.594841
3.9	3.9	0.618149
3.92	3.9	0.641682
3.94	3.9	0.665419
3.96	3.9	0.675289
3.98	3.9	0.646294

0	4	1.68891
0.02	4	1.66058
0.04	4	1.62698
0.06	4	1.5893
0.08	4	1.5484
0.1	4	1.50493
0.12	4	1.45938
0.14	4	1.41216
0.16	4	1.3636
0.18	4	1.31395
0.2	4	1.26343
0.22	4	1.21222
0.24	4	1.16053
0.26	4	1.10844
0.28	4	1.05608
0.3	4	1.00361
0.32	4	0.951059
0.34	4	0.898558
0.36	4	0.84617
0.38	4	0.793983
0.4	4	0.741981
0.42	4	0.690331
0.44	4	0.638951
0.46	4	0.58798
0.48	4	0.537434
0.5	4	0.487336
0.52	4	0.437717
0.54	4	0.388628
0.56	4	0.340098
0.58	4	0.291956
0.6	4	0.24451
0.62	4	0.19755
0.64	4	0.151224
0.66	4	0.105375
0.68	4	0.0606631
0.7	4	0.0154839
0.72	4	0.0292078
0.74	4	0.0725629
0.76	4	0.115147
0.78	4	0.157626
0.8	4	0.199709
0.82	4	0.240854
0.84	4	0.244482
0.86	4	0.184792
0.88	4	0.125665
0.9	4	0.0671596
0.92	4	0.00967655
0.94	4	0.0480931
0.96	4	0.104521
0.98	4	0.159661
1	4	0.21402
1.02	4	0.267252
1.04	4	0.319375
1.06	4	0.370456
1.08	4	0.420493
1.1	4	0.469426
1.12	4	0.517309
1.14	4	0.56427
1.16	4	0.610229
1.18	4	0.655323
1.2	4	0.699525
1.22	4	0.742989
1.24	4	0.785604
1.26	4	0.827507
1.28	4	0.868742
1.3	4	0.909336
1.32	4	0.914826
1.34	4	0.913287
1.36	4	0.911046
1.38	4	0.908129
1.4	4	0.904581
1.42	4	0.900459
1.44	4	0.895837
1.46	4	0.890583
1.48	4	0.884881
1.5	4	0.878803
1.52	4	0.872154
1.54	4	0.865208
